uniqueID,site,year,block,row,treat,seedl_nr,height,diam_mm,damage,percentDebark,mort_date,mort_binar,notes,waxHeight_cm,rootCol,waxQual,origNotes,mort2,uniqueIDYear,unIDyearSite,transDamage.x.t,transDamage.x
B6R2chemicalS1,clearcut,2020,6,2,chemical,1,50,12.1,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS1_2020,B6R2chemicalS1_2020_clearcut,-0.593674658,0
B6R2chemicalS10,clearcut,2018,6,2,chemical,10,55,7.6,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS10_2018,B6R2chemicalS10_2018_clearcut,-0.593674658,0
B6R2chemicalS10,clearcut,2019,6,2,chemical,10,59,10.7,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS10_2019,B6R2chemicalS10_2019_clearcut,-0.593674658,0
B6R2chemicalS10,clearcut,2020,6,2,chemical,10,69,17.5,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS10_2020,B6R2chemicalS10_2020_clearcut,-0.593674658,0
B6R2chemicalS2,clearcut,2018,6,2,chemical,2,0,0,70,30,2018,1,Hylobius,0,,0,Hylobius,1,B6R2chemicalS2_2018,B6R2chemicalS2_2018_clearcut,0.250544036,70
B6R2chemicalS3,clearcut,2018,6,2,chemical,3,36,4.7,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS3_2018,B6R2chemicalS3_2018_clearcut,-0.593674658,0
B6R2chemicalS3,clearcut,2019,6,2,chemical,3,40,7.2,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS3_2019,B6R2chemicalS3_2019_clearcut,-0.593674658,0
B6R2chemicalS3,clearcut,2020,6,2,chemical,3,59,11.3,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS3_2020,B6R2chemicalS3_2020_clearcut,-0.593674658,0
B6R2chemicalS4,clearcut,2018,6,2,chemical,4,45,6.7,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS4_2018,B6R2chemicalS4_2018_clearcut,-0.593674658,0
B6R2chemicalS4,clearcut,2019,6,2,chemical,4,48,8.2,50,20,0,0,alive,0,,0,alive,0,B6R2chemicalS4_2019,B6R2chemicalS4_2019_clearcut,0.119820363,50
B6R2chemicalS4,clearcut,2020,6,2,chemical,4,61,13.9,20,0,0,0,alive,0,,0,alive,0,B6R2chemicalS4_2020,B6R2chemicalS4_2020_clearcut,-0.142420785,20
B6R2chemicalS5,clearcut,2018,6,2,chemical,5,43,7.4,40,30,0,0,alive,0,,0,alive,0,B6R2chemicalS5_2018,B6R2chemicalS5_2018_clearcut,0.044494689,40
B6R2chemicalS5,clearcut,2019,6,2,chemical,5,44,8.5,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS5_2019,B6R2chemicalS5_2019_clearcut,-0.593674658,0
B6R2chemicalS5,clearcut,2020,6,2,chemical,5,60,13.1,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS5_2020,B6R2chemicalS5_2020_clearcut,-0.593674658,0
B6R2chemicalS6,clearcut,2018,6,2,chemical,6,39,5.5,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS6_2018,B6R2chemicalS6_2018_clearcut,-0.593674658,0
B6R2chemicalS6,clearcut,2019,6,2,chemical,6,42,5.8,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS6_2019,B6R2chemicalS6_2019_clearcut,-0.593674658,0
B6R2chemicalS6,clearcut,2020,6,2,chemical,6,51,9.3,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS6_2020,B6R2chemicalS6_2020_clearcut,-0.593674658,0
B6R2chemicalS7,clearcut,2018,6,2,chemical,7,35,4.9,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS7_2018,B6R2chemicalS7_2018_clearcut,-0.593674658,0
B6R2chemicalS7,clearcut,2019,6,2,chemical,7,36.5,5.2,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS7_2019,B6R2chemicalS7_2019_clearcut,-0.593674658,0
B6R2chemicalS7,clearcut,2020,6,2,chemical,7,44,7.7,10,0,0,0,alive,0,,0,alive,0,B6R2chemicalS7_2020,B6R2chemicalS7_2020_clearcut,-0.274589984,10
B6R2chemicalS8,clearcut,2018,6,2,chemical,8,34,5.5,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS8_2018,B6R2chemicalS8_2018_clearcut,-0.593674658,0
B6R2chemicalS8,clearcut,2019,6,2,chemical,8,37,8.7,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS8_2019,B6R2chemicalS8_2019_clearcut,-0.593674658,0
B6R2chemicalS8,clearcut,2020,6,2,chemical,8,54,13.8,0,0,0,0,alive,0,,0,alive,0,B6R2chemicalS8_2020,B6R2chemicalS8_2020_clearcut,-0.593674658,0
B6R2chemicalS9,clearcut,2018,6,2,chemical,9,51,6.9,20,10,0,0,alive,0,,0,alive,0,B6R2chemicalS9_2018,B6R2chemicalS9_2018_clearcut,-0.142420785,20
B6R2chemicalS9,clearcut,2019,6,2,chemical,9,57,7.7,10,10,0,0,alive,0,,0,alive,0,B6R2chemicalS9_2019,B6R2chemicalS9_2019_clearcut,-0.274589984,10
B6R2chemicalS9,clearcut,2020,6,2,chemical,9,63,14.5,30,0,0,0,alive,0,,0,alive,0,B6R2chemicalS9_2020,B6R2chemicalS9_2020_clearcut,-0.041003791,30
B6R3controlS1,clearcut,2018,6,3,control,1,27,4,0,0,0,0,alive,0,,0,alive,0,B6R3controlS1_2018,B6R3controlS1_2018_clearcut,-0.593674658,0
B6R3controlS1,clearcut,2019,6,3,control,1,0,0,0,0,2019,1,other,0,,0,other,1,B6R3controlS1_2019,B6R3controlS1_2019_clearcut,-0.593674658,0
B6R3controlS10,clearcut,2018,6,3,control,10,0,0,0,0,2018,1,other,0,,0,other,1,B6R3controlS10_2018,B6R3controlS10_2018_clearcut,-0.593674658,0
B6R3controlS2,clearcut,2018,6,3,control,2,54,7.7,0,0,0,0,alive,0,,0,alive,0,B6R3controlS2_2018,B6R3controlS2_2018_clearcut,-0.593674658,0
B6R3controlS2,clearcut,2019,6,3,control,2,55,8.7,40,10,0,0,alive,0,,0,alive,0,B6R3controlS2_2019,B6R3controlS2_2019_clearcut,0.044494689,40
B6R3controlS2,clearcut,2020,6,3,control,2,60,13.6,0,0,0,0,alive,0,,0,alive,0,B6R3controlS2_2020,B6R3controlS2_2020_clearcut,-0.593674658,0
B6R3controlS3,clearcut,2018,6,3,control,3,30,4.5,0,0,0,0,alive,0,,0,alive,0,B6R3controlS3_2018,B6R3controlS3_2018_clearcut,-0.593674658,0
B6R3controlS3,clearcut,2019,6,3,control,3,0,0,0,0,2019,1,Hylastes,0,,0,Hylastes,1,B6R3controlS3_2019,B6R3controlS3_2019_clearcut,-0.593674658,0
B6R3controlS4,clearcut,2018,6,3,control,4,40,6.2,0,0,0,0,alive,0,,0,alive,0,B6R3controlS4_2018,B6R3controlS4_2018_clearcut,-0.593674658,0
B6R3controlS4,clearcut,2019,6,3,control,4,42,7.5,410,90,0,0,alive,0,,0,alive,0,B6R3controlS4_2019,B6R3controlS4_2019_clearcut,1.449464149,410
B6R3controlS4,clearcut,2020,6,3,control,4,45,11.5,0,0,0,0,alive,0,,0,alive,0,B6R3controlS4_2020,B6R3controlS4_2020_clearcut,-0.593674658,0
B6R3controlS5,clearcut,2018,6,3,control,5,31,4.8,0,0,0,0,alive,0,,0,alive,0,B6R3controlS5_2018,B6R3controlS5_2018_clearcut,-0.593674658,0
B6R3controlS5,clearcut,2019,6,3,control,5,33,7,0,0,0,0,alive,0,,0,alive,0,B6R3controlS5_2019,B6R3controlS5_2019_clearcut,-0.593674658,0
B6R3controlS5,clearcut,2020,6,3,control,5,40,10.4,0,0,0,0,alive,0,,0,alive,0,B6R3controlS5_2020,B6R3controlS5_2020_clearcut,-0.593674658,0
B6R3controlS6,clearcut,2018,6,3,control,6,31,4.1,0,0,0,0,alive,0,,0,alive,0,B6R3controlS6_2018,B6R3controlS6_2018_clearcut,-0.593674658,0
B6R3controlS6,clearcut,2019,6,3,control,6,0,0,0,0,2019,1,other,0,,0,other,1,B6R3controlS6_2019,B6R3controlS6_2019_clearcut,-0.593674658,0
B6R3controlS7,clearcut,2018,6,3,control,7,44,5.6,150,50,0,0,alive,0,,0,alive,0,B6R3controlS7_2018,B6R3controlS7_2018_clearcut,0.642134969,150
B6R3controlS7,clearcut,2019,6,3,control,7,28,6.1,60,30,0,0,alive,0,,0,alive,0,B6R3controlS7_2019,B6R3controlS7_2019_clearcut,0.187919977,60
B6R3controlS7,clearcut,2020,6,3,control,7,37,6.6,0,0,0,0,alive,0,,0,alive,0,B6R3controlS7_2020,B6R3controlS7_2020_clearcut,-0.593674658,0
B6R3controlS8,clearcut,2018,6,3,control,8,47,6.7,50,10,0,0,alive,0,,0,alive,0,B6R3controlS8_2018,B6R3controlS8_2018_clearcut,0.119820363,50
B6R3controlS8,clearcut,2019,6,3,control,8,49,10.7,140,50,0,0,alive,0,,0,alive,0,B6R3controlS8_2019,B6R3controlS8_2019_clearcut,0.600230868,140
B6R3controlS8,clearcut,2020,6,3,control,8,54,13.4,300,0,0,0,alive,0,,0,alive,0,B6R3controlS8_2020,B6R3controlS8_2020_clearcut,1.154024077,300
B6R3controlS9,clearcut,2018,6,3,control,9,40,6.5,0,0,0,0,alive,0,,0,alive,0,B6R3controlS9_2018,B6R3controlS9_2018_clearcut,-0.593674658,0
B6R3controlS9,clearcut,2019,6,3,control,9,44,8.7,20,10,0,0,alive,0,,0,alive,0,B6R3controlS9_2019,B6R3controlS9_2019_clearcut,-0.142420785,20
B6R3controlS9,clearcut,2020,6,3,control,9,44,11.8,100,0,0,0,alive,0,,0,alive,0,B6R3controlS9_2020,B6R3controlS9_2020_clearcut,0.415359677,100
B6R4wax FS1,clearcut,2018,6,4,wax F,1,15,4.5,0,0,0,0,alive,0,,0,alive,0,B6R4wax FS1_2018,B6R4wax FS1_2018_clearcut,-0.593674658,0
B6R4wax FS1,clearcut,2019,6,4,wax F,1,0,0,0,0,2019,1,other,0,,0,other,1,B6R4wax FS1_2019,B6R4wax FS1_2019_clearcut,-0.593674658,0
B6R4wax FS10,clearcut,2018,6,4,wax F,10,54,10.1,0,0,0,0,alive,0,,0,alive,0,B6R4wax FS10_2018,B6R4wax FS10_2018_clearcut,-0.593674658,0
B6R4wax FS10,clearcut,2019,6,4,wax F,10,54,10.8,700,50,0,0,alive,0,,2,alive,0,B6R4wax FS10_2019,B6R4wax FS10_2019_clearcut,2.075979256,700
B6R4wax FS10,clearcut,2020,6,4,wax F,10,63,14.4,300,0,0,0,alive,0,,3,alive,0,B6R4wax FS10_2020,B6R4wax FS10_2020_clearcut,1.154024077,300
B6R4wax FS2,clearcut,2018,6,4,wax F,2,47,9.5,0,0,0,0,alive,0,,1,alive,0,B6R4wax FS2_2018,B6R4wax FS2_2018_clearcut,-0.593674658,0
B6R4wax FS2,clearcut,2019,6,4,wax F,2,47,10.1,0,0,0,0,alive,0,,1,alive,0,B6R4wax FS2_2019,B6R4wax FS2_2019_clearcut,-0.593674658,0
B6R4wax FS2,clearcut,2020,6,4,wax F,2,64,14,0,0,0,0,alive,0,,3,alive,0,B6R4wax FS2_2020,B6R4wax FS2_2020_clearcut,-0.593674658,0
B6R4wax FS3,clearcut,2018,6,4,wax F,3,41,8.6,0,0,0,0,alive,0,,0,alive,0,B6R4wax FS3_2018,B6R4wax FS3_2018_clearcut,-0.593674658,0
B6R4wax FS3,clearcut,2019,6,4,wax F,3,39,7.8,0,0,0,0,alive,0,,1,alive,0,B6R4wax FS3_2019,B6R4wax FS3_2019_clearcut,-0.593674658,0
B6R4wax FS3,clearcut,2020,6,4,wax F,3,49,9.9,0,0,0,0,alive,0,,2,alive,0,B6R4wax FS3_2020,B6R4wax FS3_2020_clearcut,-0.593674658,0
B6R4wax FS4,clearcut,2018,6,4,wax F,4,42,7.5,0,0,0,0,alive,0,,0,alive,0,B6R4wax FS4_2018,B6R4wax FS4_2018_clearcut,-0.593674658,0
B6R4wax FS4,clearcut,2019,6,4,wax F,4,0,0,0,0,2019,1,Hylastes,0,,1,Hylastes,1,B6R4wax FS4_2019,B6R4wax FS4_2019_clearcut,-0.593674658,0
B6R4wax FS5,clearcut,2018,6,4,wax F,5,47,8.4,0,0,0,0,alive,0,,2,terminal,0,B6R4wax FS5_2018,B6R4wax FS5_2018_clearcut,-0.593674658,0
B6R4wax FS5,clearcut,2019,6,4,wax F,5,0,0,0,0,2019,1,Hylastes,0,,2,Hylastes,1,B6R4wax FS5_2019,B6R4wax FS5_2019_clearcut,-0.593674658,0
B6R4wax FS6,clearcut,2018,6,4,wax F,6,41,8,0,0,0,0,alive,0,,0,terminal,0,B6R4wax FS6_2018,B6R4wax FS6_2018_clearcut,-0.593674658,0
B6R4wax FS6,clearcut,2019,6,4,wax F,6,0,0,0,0,2019,1,other,0,,0,other,1,B6R4wax FS6_2019,B6R4wax FS6_2019_clearcut,-0.593674658,0
B6R4wax FS7,clearcut,2018,6,4,wax F,7,56,10.9,0,0,0,0,alive,0,,0,alive,0,B6R4wax FS7_2018,B6R4wax FS7_2018_clearcut,-0.593674658,0
B6R4wax FS7,clearcut,2019,6,4,wax F,7,0,0,0,0,2019,1,other,0,,0,other,1,B6R4wax FS7_2019,B6R4wax FS7_2019_clearcut,-0.593674658,0
B6R4wax FS8,clearcut,2018,6,4,wax F,8,37,7.5,0,0,0,0,alive,0,,1,alive,0,B6R4wax FS8_2018,B6R4wax FS8_2018_clearcut,-0.593674658,0
B6R4wax FS8,clearcut,2019,6,4,wax F,8,49,11,0,0,0,0,alive,0,,2,alive,0,B6R4wax FS8_2019,B6R4wax FS8_2019_clearcut,-0.593674658,0
B6R4wax FS8,clearcut,2020,6,4,wax F,8,35,6.1,150,0,0,0,alive,0,,4,terminal,0,B6R4wax FS8_2020,B6R4wax FS8_2020_clearcut,0.642134969,150
B6R4wax FS9,clearcut,2018,6,4,wax F,9,53,10.9,20,10,0,0,alive,0,,2,alive,0,B6R4wax FS9_2018,B6R4wax FS9_2018_clearcut,-0.142420785,20
B6R4wax FS9,clearcut,2019,6,4,wax F,9,60,18,800,20,0,0,alive,0,,3,alive,0,B6R4wax FS9_2019,B6R4wax FS9_2019_clearcut,2.260305424,800
B6R4wax FS9,clearcut,2020,6,4,wax F,9,81,18.4,100,0,0,0,alive,0,,3,alive,0,B6R4wax FS9_2020,B6R4wax FS9_2020_clearcut,0.415359677,100
B6R5wax CS1,clearcut,2018,6,5,wax C,1,0,0,0,0,2018,1,other,0,,0,other,1,B6R5wax CS1_2018,B6R5wax CS1_2018_clearcut,-0.593674658,0
B6R5wax CS10,clearcut,2018,6,5,wax C,10,0,0,25,20,2018,1,Hylastes,0,,1,Hylastes,1,B6R5wax CS10_2018,B6R5wax CS10_2018_clearcut,-0.08915749,25
B6R5wax CS2,clearcut,2018,6,5,wax C,2,38,3.8,0,0,0,0,alive,0,,0,terminal,0,B6R5wax CS2_2018,B6R5wax CS2_2018_clearcut,-0.593674658,0
B6R5wax CS2,clearcut,2019,6,5,wax C,2,0,0,0,0,2019,1,other,0,,1,other,1,B6R5wax CS2_2019,B6R5wax CS2_2019_clearcut,-0.593674658,0
B6R5wax CS3,clearcut,2018,6,5,wax C,3,49,9.7,0,0,0,0,alive,0,,1,alive,0,B6R5wax CS3_2018,B6R5wax CS3_2018_clearcut,-0.593674658,0
B6R5wax CS3,clearcut,2019,6,5,wax C,3,53,10.8,100,30,0,0,alive,0,,2,alive,0,B6R5wax CS3_2019,B6R5wax CS3_2019_clearcut,0.415359677,100
B6R5wax CS3,clearcut,2020,6,5,wax C,3,0,0,760,0,2020,1,Hylobius,0,,3,Hylobius,1,B6R5wax CS3_2020,B6R5wax CS3_2020_clearcut,2.188041035,760
B6R5wax CS4,clearcut,2018,6,5,wax C,4,56,11.3,0,0,0,0,alive,0,,0,alive,0,B6R5wax CS4_2018,B6R5wax CS4_2018_clearcut,-0.593674658,0
B6R5wax CS4,clearcut,2019,6,5,wax C,4,56,13.1,520,100,0,0,alive,0,,2,alive,0,B6R5wax CS4_2019,B6R5wax CS4_2019_clearcut,1.707277645,520
B6R5wax CS4,clearcut,2020,6,5,wax C,4,57,15.5,50,0,0,0,alive,0,,2,terminal,0,B6R5wax CS4_2020,B6R5wax CS4_2020_clearcut,0.119820363,50
B6R5wax CS5,clearcut,2018,6,5,wax C,5,54,7.5,0,0,0,0,alive,0,,0,alive,0,B6R5wax CS5_2018,B6R5wax CS5_2018_clearcut,-0.593674658,0
B6R5wax CS5,clearcut,2019,6,5,wax C,5,58,7.8,0,100,0,0,alive,0,,3,alive,0,B6R5wax CS5_2019,B6R5wax CS5_2019_clearcut,-0.593674658,0
B6R5wax CS5,clearcut,2020,6,5,wax C,5,0,0,340,0,2020,1,Hylobius,0,,3,Hylobius,1,B6R5wax CS5_2020,B6R5wax CS5_2020_clearcut,1.266892724,340
B6R5wax CS6,clearcut,2018,6,5,wax C,6,0,0,0,0,2018,1,other,0,,1,other,1,B6R5wax CS6_2018,B6R5wax CS6_2018_clearcut,-0.593674658,0
B6R5wax CS7,clearcut,2018,6,5,wax C,7,0,0,10,10,2018,1,Hylastes,0,,0,Hylastes,1,B6R5wax CS7_2018,B6R5wax CS7_2018_clearcut,-0.274589984,10
B6R5wax CS8,clearcut,2018,6,5,wax C,8,47,6.3,0,0,0,0,alive,0,,0,terminal,0,B6R5wax CS8_2018,B6R5wax CS8_2018_clearcut,-0.593674658,0
B6R5wax CS8,clearcut,2019,6,5,wax C,8,0,0,0,0,2019,1,other,0,,0,other,1,B6R5wax CS8_2019,B6R5wax CS8_2019_clearcut,-0.593674658,0
B6R5wax CS9,clearcut,2018,6,5,wax C,9,0,0,0,0,2018,1,other,0,,1,other,1,B6R5wax CS9_2018,B6R5wax CS9_2018_clearcut,-0.593674658,0
B6R6collarS1,clearcut,2018,6,6,collar,1,45,5.2,0,0,0,0,alive,0,,0,alive,0,B6R6collarS1_2018,B6R6collarS1_2018_clearcut,-0.593674658,0
B6R6collarS1,clearcut,2019,6,6,collar,1,45,6.3,0,0,0,0,alive,0,,0,alive,0,B6R6collarS1_2019,B6R6collarS1_2019_clearcut,-0.593674658,0
B6R6collarS1,clearcut,2020,6,6,collar,1,46,10.4,50,0,0,0,alive,0,Z,0,alive,0,B6R6collarS1_2020,B6R6collarS1_2020_clearcut,0.119820363,50
B6R6collarS10,clearcut,2018,6,6,collar,10,51,5.7,0,0,0,0,alive,0,,0,alive,0,B6R6collarS10_2018,B6R6collarS10_2018_clearcut,-0.593674658,0
B6R6collarS10,clearcut,2019,6,6,collar,10,0,0,0,0,2019,1,other,0,,0,human,1,B6R6collarS10_2019,B6R6collarS10_2019_clearcut,-0.593674658,0
B6R6collarS2,clearcut,2018,6,6,collar,2,34,6.5,0,0,0,0,alive,0,,0,alive,0,B6R6collarS2_2018,B6R6collarS2_2018_clearcut,-0.593674658,0
B6R6collarS2,clearcut,2019,6,6,collar,2,28,5.1,0,0,0,0,alive,0,,0,alive,0,B6R6collarS2_2019,B6R6collarS2_2019_clearcut,-0.593674658,0
B6R6collarS2,clearcut,2020,6,6,collar,2,46,6.7,0,0,0,0,alive,0,O,0,alive,0,B6R6collarS2_2020,B6R6collarS2_2020_clearcut,-0.593674658,0
B6R6collarS3,clearcut,2018,6,6,collar,3,20,2.3,0,0,0,0,alive,0,,0,alive,0,B6R6collarS3_2018,B6R6collarS3_2018_clearcut,-0.593674658,0
B6R6collarS3,clearcut,2019,6,6,collar,3,29,4.9,0,0,0,0,alive,0,,0,alive,0,B6R6collarS3_2019,B6R6collarS3_2019_clearcut,-0.593674658,0
B6R6collarS3,clearcut,2020,6,6,collar,3,42,6.8,0,0,0,0,alive,0,Z,0,alive,0,B6R6collarS3_2020,B6R6collarS3_2020_clearcut,-0.593674658,0
B6R6collarS4,clearcut,2018,6,6,collar,4,18,3.1,0,0,0,0,alive,0,,0,alive,0,B6R6collarS4_2018,B6R6collarS4_2018_clearcut,-0.593674658,0
B6R6collarS4,clearcut,2019,6,6,collar,4,42,7.9,10,10,0,0,alive,0,,0,alive,0,B6R6collarS4_2019,B6R6collarS4_2019_clearcut,-0.274589984,10
B6R6collarS4,clearcut,2020,6,6,collar,4,63,10.5,0,0,0,0,alive,0,Z,0,alive,0,B6R6collarS4_2020,B6R6collarS4_2020_clearcut,-0.593674658,0
B6R6collarS5,clearcut,2018,6,6,collar,5,40,4.8,0,0,0,0,alive,0,,0,alive,0,B6R6collarS5_2018,B6R6collarS5_2018_clearcut,-0.593674658,0
B6R6collarS5,clearcut,2019,6,6,collar,5,0,0,0,0,2019,1,other,0,,0,other,1,B6R6collarS5_2019,B6R6collarS5_2019_clearcut,-0.593674658,0
B6R6collarS6,clearcut,2018,6,6,collar,6,41,6.3,0,0,0,0,alive,0,,0,alive,0,B6R6collarS6_2018,B6R6collarS6_2018_clearcut,-0.593674658,0
B6R6collarS6,clearcut,2019,6,6,collar,6,50,8.9,0,0,0,0,alive,0,,0,alive,0,B6R6collarS6_2019,B6R6collarS6_2019_clearcut,-0.593674658,0
B6R6collarS6,clearcut,2020,6,6,collar,6,74,12.6,0,0,0,0,alive,0,Z,0,alive,0,B6R6collarS6_2020,B6R6collarS6_2020_clearcut,-0.593674658,0
B6R6collarS7,clearcut,2018,6,6,collar,7,36,6.3,0,0,0,0,alive,0,,0,alive,0,B6R6collarS7_2018,B6R6collarS7_2018_clearcut,-0.593674658,0
B6R6collarS7,clearcut,2019,6,6,collar,7,39,5.5,10,10,0,0,alive,0,,0,alive,0,B6R6collarS7_2019,B6R6collarS7_2019_clearcut,-0.274589984,10
B6R6collarS7,clearcut,2020,6,6,collar,7,40,6.2,0,0,0,0,alive,0,Z,0,alive,0,B6R6collarS7_2020,B6R6collarS7_2020_clearcut,-0.593674658,0
B6R6collarS8,clearcut,2018,6,6,collar,8,58,8.8,0,0,0,0,alive,0,,0,alive,0,B6R6collarS8_2018,B6R6collarS8_2018_clearcut,-0.593674658,0
B6R6collarS8,clearcut,2019,6,6,collar,8,60,9.9,0,0,0,0,alive,0,,0,alive,0,B6R6collarS8_2019,B6R6collarS8_2019_clearcut,-0.593674658,0
B6R6collarS8,clearcut,2020,6,6,collar,8,70,12.3,0,0,0,0,alive,0,Z,0,alive,0,B6R6collarS8_2020,B6R6collarS8_2020_clearcut,-0.593674658,0
B6R6collarS9,clearcut,2018,6,6,collar,9,22,4,0,0,0,0,alive,0,,0,alive,0,B6R6collarS9_2018,B6R6collarS9_2018_clearcut,-0.593674658,0
B6R6collarS9,clearcut,2019,6,6,collar,9,26,5.5,0,0,0,0,alive,0,,0,alive,0,B6R6collarS9_2019,B6R6collarS9_2019_clearcut,-0.593674658,0
B6R6collarS9,clearcut,2020,6,6,collar,9,33,7.7,0,0,0,0,alive,0,Z,0,alive,0,B6R6collarS9_2020,B6R6collarS9_2020_clearcut,-0.593674658,0
B7R1controlS1,clearcut,2018,7,1,control,1,21,6,0,0,0,0,alive,0,,0,alive,0,B7R1controlS1_2018,B7R1controlS1_2018_clearcut,-0.593674658,0
B7R1controlS1,clearcut,2019,7,1,control,1,30,5.7,0,0,0,0,alive,0,,0,alive,0,B7R1controlS1_2019,B7R1controlS1_2019_clearcut,-0.593674658,0
B7R1controlS1,clearcut,2020,7,1,control,1,51,10.5,300,0,0,0,alive,0,,0,alive,0,B7R1controlS1_2020,B7R1controlS1_2020_clearcut,1.154024077,300
B7R1controlS10,clearcut,2018,7,1,control,10,30,4.5,0,0,0,0,alive,0,,0,alive,0,B7R1controlS10_2018,B7R1controlS10_2018_clearcut,-0.593674658,0
B7R1controlS10,clearcut,2019,7,1,control,10,37,7.8,50,10,0,0,alive,0,,0,alive,0,B7R1controlS10_2019,B7R1controlS10_2019_clearcut,0.119820363,50
B7R1controlS10,clearcut,2020,7,1,control,10,0,0,1100,0,2020,1,Hylobius,0,,0,Hylobius,1,B7R1controlS10_2020,B7R1controlS10_2020_clearcut,2.752913631,1100
B7R1controlS2,clearcut,2018,7,1,control,2,27,4.2,0,0,0,0,alive,0,,0,alive,0,B7R1controlS2_2018,B7R1controlS2_2018_clearcut,-0.593674658,0
B7R1controlS2,clearcut,2019,7,1,control,2,0,0,500,100,2019,1,Hylobius,0,,0,Hylobius,1,B7R1controlS2_2019,B7R1controlS2_2019_clearcut,1.662594706,500
B7R1controlS3,clearcut,2018,7,1,control,3,34,5,10,10,0,0,alive,0,,0,alive,0,B7R1controlS3_2018,B7R1controlS3_2018_clearcut,-0.274589984,10
B7R1controlS3,clearcut,2019,7,1,control,3,28,6.7,0,0,0,0,alive,0,,0,alive,0,B7R1controlS3_2019,B7R1controlS3_2019_clearcut,-0.593674658,0
B7R1controlS3,clearcut,2020,7,1,control,3,36,9.1,250,0,0,0,alive,0,,0,terminal,0,B7R1controlS3_2020,B7R1controlS3_2020_clearcut,1.00174871,250
B7R1controlS4,clearcut,2018,7,1,control,4,24,3.6,0,0,0,0,alive,0,,0,alive,0,B7R1controlS4_2018,B7R1controlS4_2018_clearcut,-0.593674658,0
B7R1controlS4,clearcut,2019,7,1,control,4,30,6.8,0,0,0,0,alive,0,,0,alive,0,B7R1controlS4_2019,B7R1controlS4_2019_clearcut,-0.593674658,0
B7R1controlS4,clearcut,2020,7,1,control,4,0,0,0,0,2020,1,other,0,,0,other,1,B7R1controlS4_2020,B7R1controlS4_2020_clearcut,-0.593674658,0
B7R1controlS5,clearcut,2018,7,1,control,5,40,6.7,0,0,0,0,alive,0,,0,alive,0,B7R1controlS5_2018,B7R1controlS5_2018_clearcut,-0.593674658,0
B7R1controlS5,clearcut,2019,7,1,control,5,30,4.8,900,100,0,0,alive,0,,0,alive,0,B7R1controlS5_2019,B7R1controlS5_2019_clearcut,2.433428346,900
B7R1controlS5,clearcut,2020,7,1,control,5,0,0,0,0,2020,1,other,0,,0,other,1,B7R1controlS5_2020,B7R1controlS5_2020_clearcut,-0.593674658,0
B7R1controlS6,clearcut,2018,7,1,control,6,32,4.4,10,10,0,0,alive,0,,0,alive,0,B7R1controlS6_2018,B7R1controlS6_2018_clearcut,-0.274589984,10
B7R1controlS6,clearcut,2019,7,1,control,6,41,8.1,30,10,0,0,alive,0,,0,alive,0,B7R1controlS6_2019,B7R1controlS6_2019_clearcut,-0.041003791,30
B7R1controlS6,clearcut,2020,7,1,control,6,46,11,100,0,0,0,alive,0,,0,alive,0,B7R1controlS6_2020,B7R1controlS6_2020_clearcut,0.415359677,100
B7R1controlS7,clearcut,2018,7,1,control,7,28,4.4,0,0,0,0,alive,0,,0,alive,0,B7R1controlS7_2018,B7R1controlS7_2018_clearcut,-0.593674658,0
B7R1controlS7,clearcut,2019,7,1,control,7,24,5.6,0,0,0,0,alive,0,,0,alive,0,B7R1controlS7_2019,B7R1controlS7_2019_clearcut,-0.593674658,0
B7R1controlS7,clearcut,2020,7,1,control,7,0,0,0,0,2020,1,other,0,,0,other,1,B7R1controlS7_2020,B7R1controlS7_2020_clearcut,-0.593674658,0
B7R1controlS8,clearcut,2018,7,1,control,8,27,6.8,0,0,0,0,alive,0,,0,alive,0,B7R1controlS8_2018,B7R1controlS8_2018_clearcut,-0.593674658,0
B7R1controlS8,clearcut,2019,7,1,control,8,35,6.8,120,30,0,0,alive,0,,0,alive,0,B7R1controlS8_2019,B7R1controlS8_2019_clearcut,0.511667075,120
B7R1controlS8,clearcut,2020,7,1,control,8,39,7.1,170,0,0,0,alive,0,,0,alive,0,B7R1controlS8_2020,B7R1controlS8_2020_clearcut,0.721945155,170
B7R1controlS9,clearcut,2018,7,1,control,9,25,6.8,30,20,0,0,alive,0,,0,alive,0,B7R1controlS9_2018,B7R1controlS9_2018_clearcut,-0.041003791,30
